Release Period,State,Measure ID,Bottom-box Percentage,Middle-box Percentage,Top-box Percentage,State Name,Region,Measure,Type
07_2022,ME,H_COMP_6,11,0,89,Maine,New England,Discharge Information,Composite Measure
07_2022,ME,H_COMP_7,4,40,56,Maine,New England,Care Transition,Composite Measure
07_2022,ME,H_HSP_RATING,6,19,75,Maine,New England,Overall Hospital Rating,Global Item
07_2022,ME,H_QUIET_HSP,10,32,58,Maine,New England,Quietness of Hospital Environment,Individual Item
07_2022,ME,H_RECMND,4,21,75,Maine,New England,Willingness to Recommend the Hospital,Global Item
07_2022,MI,H_CLEAN_HSP,10,18,72,Michigan,East North Central,Cleanliness of Hospital Environment,Individual Item
07_2022,MI,H_COMP_1,4,14,82,Michigan,East North Central,Communication with Nurses,Composite Measure
07_2022,MI,H_COMP_2,5,15,80,Michigan,East North Central,Communication with Doctors,Composite Measure
07_2022,MI,H_COMP_3,8,22,70,Michigan,East North Central,Responsiveness of Hospital Staff,Composite Measure
07_2022,MI,H_COMP_5,18,18,64,Michigan,East North Central,Communication about Medicines,Composite Measure
07_2022,MI,H_COMP_6,12,0,88,Michigan,East North Central,Discharge Information,Composite Measure
07_2022,MI,H_COMP_7,5,42,53,Michigan,East North Central,Care Transition,Composite Measure
07_2022,MI,H_HSP_RATING,8,19,73,Michigan,East North Central,Overall Hospital Rating,Global Item
07_2022,MI,H_QUIET_HSP,10,29,61,Michigan,East North Central,Quietness of Hospital Environment,Individual Item
07_2022,MI,H_RECMND,5,25,70,Michigan,East North Central,Willingness to Recommend the Hospital,Global Item
07_2022,MN,H_CLEAN_HSP,7,16,77,Minnesota,West North Central,Cleanliness of Hospital Environment,Individual Item
07_2022,MN,H_COMP_1,2,14,84,Minnesota,West North Central,Communication with Nurses,Composite Measure
07_2022,MN,H_COMP_2,3,12,85,Minnesota,West North Central,Communication with Doctors,Composite Measure
07_2022,MN,H_COMP_3,5,20,75,Minnesota,West North Central,Responsiveness of Hospital Staff,Composite Measure
07_2022,MN,H_COMP_5,14,18,68,Minnesota,West North Central,Communication about Medicines,Composite Measure
07_2022,MN,H_COMP_6,11,0,89,Minnesota,West North Central,Discharge Information,Composite Measure
07_2022,MN,H_COMP_7,4,40,56,Minnesota,West North Central,Care Transition,Composite Measure
07_2022,MN,H_HSP_RATING,5,16,79,Minnesota,West North Central,Overall Hospital Rating,Global Item
07_2022,MN,H_QUIET_HSP,6,24,70,Minnesota,West North Central,Quietness of Hospital Environment,Individual Item
07_2022,MN,H_RECMND,3,20,77,Minnesota,West North Central,Willingness to Recommend the Hospital,Global Item
07_2022,MO,H_CLEAN_HSP,9,20,71,Missouri,West North Central,Cleanliness of Hospital Environment,Individual Item
07_2022,MO,H_COMP_1,4,16,80,Missouri,West North Central,Communication with Nurses,Composite Measure
07_2022,MO,H_COMP_2,5,15,80,Missouri,West North Central,Communication with Doctors,Composite Measure
07_2022,MO,H_COMP_3,9,26,65,Missouri,West North Central,Responsiveness of Hospital Staff,Composite Measure
07_2022,MO,H_COMP_5,20,19,61,Missouri,West North Central,Communication about Medicines,Composite Measure
07_2022,MO,H_COMP_6,13,0,87,Missouri,West North Central,Discharge Information,Composite Measure
07_2022,MO,H_COMP_7,5,44,51,Missouri,West North Central,Care Transition,Composite Measure
07_2022,MO,H_HSP_RATING,8,21,71,Missouri,West North Central,Overall Hospital Rating,Global Item
07_2022,MO,H_QUIET_HSP,9,29,62,Missouri,West North Central,Quietness of Hospital Environment,Individual Item
07_2022,MO,H_RECMND,5,26,69,Missouri,West North Central,Willingness to Recommend the Hospital,Global Item
07_2022,MS,H_CLEAN_HSP,10,16,74,Mississippi,East South Central,Cleanliness of Hospital Environment,Individual Item
07_2022,MS,H_COMP_1,5,12,83,Mississippi,East South Central,Communication with Nurses,Composite Measure
07_2022,MS,H_COMP_2,5,10,85,Mississippi,East South Central,Communication with Doctors,Composite Measure
07_2022,MS,H_COMP_3,11,18,71,Mississippi,East South Central,Responsiveness of Hospital Staff,Composite Measure
07_2022,MS,H_COMP_5,18,16,66,Mississippi,East South Central,Communication about Medicines,Composite Measure
07_2022,MS,H_COMP_6,16,0,84,Mississippi,East South Central,Discharge Information,Composite Measure
07_2022,MS,H_COMP_7,6,41,53,Mississippi,East South Central,Care Transition,Composite Measure
07_2022,MS,H_HSP_RATING,9,18,73,Mississippi,East South Central,Overall Hospital Rating,Global Item
07_2022,MS,H_QUIET_HSP,6,21,73,Mississippi,East South Central,Quietness of Hospital Environment,Individual Item
07_2022,MS,H_RECMND,6,23,71,Mississippi,East South Central,Willingness to Recommend the Hospital,Global Item
07_2022,MT,H_CLEAN_HSP,10,19,71,Montana,Mountain,Cleanliness of Hospital Environment,Individual Item
07_2022,MT,H_COMP_1,3,16,81,Montana,Mountain,Communication with Nurses,Composite Measure
07_2022,MT,H_COMP_2,4,13,83,Montana,Mountain,Communication with Doctors,Composite Measure
07_2022,MT,H_COMP_3,6,21,73,Montana,Mountain,Responsiveness of Hospital Staff,Composite Measure
07_2022,MT,H_COMP_5,15,18,67,Montana,Mountain,Communication about Medicines,Composite Measure
07_2022,MT,H_COMP_6,17,0,83,Montana,Mountain,Discharge Information,Composite Measure
07_2022,MT,H_COMP_7,5,42,53,Montana,Mountain,Care Transition,Composite Measure
07_2022,MT,H_HSP_RATING,9,20,71,Montana,Mountain,Overall Hospital Rating,Global Item
07_2022,MT,H_QUIET_HSP,6,30,64,Montana,Mountain,Quietness of Hospital Environment,Individual Item
07_2022,MT,H_RECMND,5,24,71,Montana,Mountain,Willingness to Recommend the Hospital,Global Item
07_2022,NC,H_CLEAN_HSP,11,18,71,North Carolina,South Atlantic,Cleanliness of Hospital Environment,Individual Item
07_2022,NC,H_COMP_1,5,15,80,North Carolina,South Atlantic,Communication with Nurses,Composite Measure
07_2022,NC,H_COMP_2,5,14,81,North Carolina,South Atlantic,Communication with Doctors,Composite Measure
07_2022,NC,H_COMP_3,11,25,64,North Carolina,South Atlantic,Responsiveness of Hospital Staff,Composite Measure
07_2022,NC,H_COMP_5,19,19,62,North Carolina,South Atlantic,Communication about Medicines,Composite Measure
07_2022,NC,H_COMP_6,13,0,87,North Carolina,South Atlantic,Discharge Information,Composite Measure
07_2022,NC,H_COMP_7,6,43,51,North Carolina,South Atlantic,Care Transition,Composite Measure
07_2022,NC,H_HSP_RATING,9,20,71,North Carolina,South Atlantic,Overall Hospital Rating,Global Item
07_2022,NC,H_QUIET_HSP,9,29,62,North Carolina,South Atlantic,Quietness of Hospital Environment,Individual Item
07_2022,NC,H_RECMND,6,25,69,North Carolina,South Atlantic,Willingness to Recommend the Hospital,Global Item
07_2022,ND,H_CLEAN_HSP,9,17,74,North Dakota,West North Central,Cleanliness of Hospital Environment,Individual Item
07_2022,ND,H_COMP_1,2,13,85,North Dakota,West North Central,Communication with Nurses,Composite Measure
07_2022,ND,H_COMP_2,4,10,86,North Dakota,West North Central,Communication with Doctors,Composite Measure
07_2022,ND,H_COMP_3,5,17,78,North Dakota,West North Central,Responsiveness of Hospital Staff,Composite Measure
07_2022,ND,H_COMP_5,14,18,68,North Dakota,West North Central,Communication about Medicines,Composite Measure
07_2022,ND,H_COMP_6,16,0,84,North Dakota,West North Central,Discharge Information,Composite Measure
07_2022,ND,H_COMP_7,3,38,59,North Dakota,West North Central,Care Transition,Composite Measure
07_2022,ND,H_HSP_RATING,6,15,79,North Dakota,West North Central,Overall Hospital Rating,Global Item
07_2022,ND,H_QUIET_HSP,5,23,72,North Dakota,West North Central,Quietness of Hospital Environment,Individual Item
07_2022,ND,H_RECMND,4,20,76,North Dakota,West North Central,Willingness to Recommend the Hospital,Global Item
07_2022,NE,H_CLEAN_HSP,6,14,80,Nebraska,West North Central,Cleanliness of Hospital Environment,Individual Item
07_2022,NE,H_COMP_1,3,13,84,Nebraska,West North Central,Communication with Nurses,Composite Measure
07_2022,NE,H_COMP_2,3,12,85,Nebraska,West North Central,Communication with Doctors,Composite Measure
07_2022,NE,H_COMP_3,5,20,75,Nebraska,West North Central,Responsiveness of Hospital Staff,Composite Measure
07_2022,NE,H_COMP_5,14,19,67,Nebraska,West North Central,Communication about Medicines,Composite Measure
07_2022,NE,H_COMP_6,12,0,88,Nebraska,West North Central,Discharge Information,Composite Measure
07_2022,NE,H_COMP_7,3,39,58,Nebraska,West North Central,Care Transition,Composite Measure
07_2022,NE,H_HSP_RATING,5,15,80,Nebraska,West North Central,Overall Hospital Rating,Global Item
07_2022,NE,H_QUIET_HSP,6,23,71,Nebraska,West North Central,Quietness of Hospital Environment,Individual Item
07_2022,NE,H_RECMND,3,20,77,Nebraska,West North Central,Willingness to Recommend the Hospital,Global Item
07_2022,NH,H_CLEAN_HSP,8,18,74,New Hampshire,New England,Cleanliness of Hospital Environment,Individual Item
07_2022,NH,H_COMP_1,4,15,81,New Hampshire,New England,Communication with Nurses,Composite Measure
07_2022,NH,H_COMP_2,5,16,79,New Hampshire,New England,Communication with Doctors,Composite Measure
07_2022,NH,H_COMP_3,9,26,65,New Hampshire,New England,Responsiveness of Hospital Staff,Composite Measure
07_2022,NH,H_COMP_5,18,19,63,New Hampshire,New England,Communication about Medicines,Composite Measure
07_2022,NH,H_COMP_6,12,0,88,New Hampshire,New England,Discharge Information,Composite Measure
07_2022,NH,H_COMP_7,6,43,51,New Hampshire,New England,Care Transition,Composite Measure
07_2022,NH,H_HSP_RATING,9,20,71,New Hampshire,New England,Overall Hospital Rating,Global Item
07_2022,NH,H_QUIET_HSP,12,33,55,New Hampshire,New England,Quietness of Hospital Environment,Individual Item
07_2022,NH,H_RECMND,5,23,72,New Hampshire,New England,Willingness to Recommend the Hospital,Global Item
07_2022,NJ,H_CLEAN_HSP,12,21,67,New Jersey,Mid-Atlantic,Cleanliness of Hospital Environment,Individual Item
07_2022,NJ,H_COMP_1,6,18,76,New Jersey,Mid-Atlantic,Communication with Nurses,Composite Measure
07_2022,NJ,H_COMP_2,7,18,75,New Jersey,Mid-Atlantic,Communication with Doctors,Composite Measure
07_2022,NJ,H_COMP_3,15,27,58,New Jersey,Mid-Atlantic,Responsiveness of Hospital Staff,Composite Measure
07_2022,NJ,H_COMP_5,25,18,57,New Jersey,Mid-Atlantic,Communication about Medicines,Composite Measure
07_2022,NJ,H_COMP_6,17,0,83,New Jersey,Mid-Atlantic,Discharge Information,Composite Measure
07_2022,NJ,H_COMP_7,8,46,46,New Jersey,Mid-Atlantic,Care Transition,Composite Measure
07_2022,NJ,H_HSP_RATING,11,24,65,New Jersey,Mid-Atlantic,Overall Hospital Rating,Global Item
07_2022,NJ,H_QUIET_HSP,15,31,54,New Jersey,Mid-Atlantic,Quietness of Hospital Environment,Individual Item
07_2022,NJ,H_RECMND,8,27,65,New Jersey,Mid-Atlantic,Willingness to Recommend the Hospital,Global Item
07_2022,NM,H_CLEAN_HSP,11,17,72,New Mexico,Mountain,Cleanliness of Hospital Environment,Individual Item
07_2022,NM,H_COMP_1,5,17,78,New Mexico,Mountain,Communication with Nurses,Composite Measure
07_2022,NM,H_COMP_2,6,16,78,New Mexico,Mountain,Communication with Doctors,Composite Measure
07_2022,NM,H_COMP_3,10,23,67,New Mexico,Mountain,Responsiveness of Hospital Staff,Composite Measure
07_2022,NM,H_COMP_5,21,18,61,New Mexico,Mountain,Communication about Medicines,Composite Measure
07_2022,NM,H_COMP_6,17,0,83,New Mexico,Mountain,Discharge Information,Composite Measure
07_2022,NM,H_COMP_7,8,44,48,New Mexico,Mountain,Care Transition,Composite Measure
07_2022,NM,H_HSP_RATING,10,21,69,New Mexico,Mountain,Overall Hospital Rating,Global Item
07_2022,NM,H_QUIET_HSP,10,28,62,New Mexico,Mountain,Quietness of Hospital Environment,Individual Item
07_2022,NM,H_RECMND,7,27,66,New Mexico,Mountain,Willingness to Recommend the Hospital,Global Item
07_2022,NV,H_CLEAN_HSP,12,21,67,Nevada,Mountain,Cleanliness of Hospital Environment,Individual Item
07_2022,NV,H_COMP_1,7,19,74,Nevada,Mountain,Communication with Nurses,Composite Measure
07_2022,NV,H_COMP_2,8,18,74,Nevada,Mountain,Communication with Doctors,Composite Measure
07_2022,NV,H_COMP_3,14,24,62,Nevada,Mountain,Responsiveness of Hospital Staff,Composite Measure
07_2022,NV,H_COMP_5,23,18,59,Nevada,Mountain,Communication about Medicines,Composite Measure
07_2022,NV,H_COMP_6,18,0,82,Nevada,Mountain,Discharge Information,Composite Measure
07_2022,NV,H_COMP_7,9,44,47,Nevada,Mountain,Care Transition,Composite Measure
07_2022,NV,H_HSP_RATING,11,22,67,Nevada,Mountain,Overall Hospital Rating,Global Item
07_2022,NV,H_QUIET_HSP,13,30,57,Nevada,Mountain,Quietness of Hospital Environment,Individual Item
07_2022,NV,H_RECMND,10,25,65,Nevada,Mountain,Willingness to Recommend the Hospital,Global Item
07_2022,NY,H_CLEAN_HSP,11,20,69,New York,Mid-Atlantic,Cleanliness of Hospital Environment,Individual Item
07_2022,NY,H_COMP_1,6,17,77,New York,Mid-Atlantic,Communication with Nurses,Composite Measure
07_2022,NY,H_COMP_2,6,18,76,New York,Mid-Atlantic,Communication with Doctors,Composite Measure
07_2022,NY,H_COMP_3,14,26,60,New York,Mid-Atlantic,Responsiveness of Hospital Staff,Composite Measure
07_2022,NY,H_COMP_5,23,18,59,New York,Mid-Atlantic,Communication about Medicines,Composite Measure
07_2022,NY,H_COMP_6,15,0,85,New York,Mid-Atlantic,Discharge Information,Composite Measure
07_2022,NY,H_COMP_7,7,46,47,New York,Mid-Atlantic,Care Transition,Composite Measure
07_2022,NY,H_HSP_RATING,11,24,65,New York,Mid-Atlantic,Overall Hospital Rating,Global Item
07_2022,NY,H_QUIET_HSP,15,31,54,New York,Mid-Atlantic,Quietness of Hospital Environment,Individual Item
07_2022,NY,H_RECMND,8,27,65,New York,Mid-Atlantic,Willingness to Recommend the Hospital,Global Item
07_2022,OH,H_CLEAN_HSP,9,18,73,Ohio,East North Central,Cleanliness of Hospital Environment,Individual Item
07_2022,OH,H_COMP_1,4,15,81,Ohio,East North Central,Communication with Nurses,Composite Measure
07_2022,OH,H_COMP_2,5,16,79,Ohio,East North Central,Communication with Doctors,Composite Measure
07_2022,OH,H_COMP_3,9,25,66,Ohio,East North Central,Responsiveness of Hospital Staff,Composite Measure
07_2022,OH,H_COMP_5,19,18,63,Ohio,East North Central,Communication about Medicines,Composite Measure
07_2022,OH,H_COMP_6,12,0,88,Ohio,East North Central,Discharge Information,Composite Measure
07_2022,OH,H_COMP_7,5,42,53,Ohio,East North Central,Care Transition,Composite Measure
07_2022,OH,H_HSP_RATING,7,19,74,Ohio,East North Central,Overall Hospital Rating,Global Item
07_2022,OH,H_QUIET_HSP,9,31,60,Ohio,East North Central,Quietness of Hospital Environment,Individual Item
07_2022,OH,H_RECMND,5,24,71,Ohio,East North Central,Willingness to Recommend the Hospital,Global Item
07_2022,OK,H_CLEAN_HSP,9,17,74,Oklahoma,West South Central,Cleanliness of Hospital Environment,Individual Item
07_2022,OK,H_COMP_1,5,14,81,Oklahoma,West South Central,Communication with Nurses,Composite Measure
07_2022,OK,H_COMP_2,5,13,82,Oklahoma,West South Central,Communication with Doctors,Composite Measure
07_2022,OK,H_COMP_3,9,21,70,Oklahoma,West South Central,Responsiveness of Hospital Staff,Composite Measure
07_2022,OK,H_COMP_5,18,18,64,Oklahoma,West South Central,Communication about Medicines,Composite Measure
07_2022,OK,H_COMP_6,14,0,86,Oklahoma,West South Central,Discharge Information,Composite Measure
07_2022,OK,H_COMP_7,6,40,54,Oklahoma,West South Central,Care Transition,Composite Measure
07_2022,OK,H_HSP_RATING,8,18,74,Oklahoma,West South Central,Overall Hospital Rating,Global Item
07_2022,OK,H_QUIET_HSP,7,25,68,Oklahoma,West South Central,Quietness of Hospital Environment,Individual Item
07_2022,OK,H_RECMND,6,21,73,Oklahoma,West South Central,Willingness to Recommend the Hospital,Global Item
07_2022,OR,H_CLEAN_HSP,7,18,75,Oregon,Pacific,Cleanliness of Hospital Environment,Individual Item
07_2022,OR,H_COMP_1,4,15,81,Oregon,Pacific,Communication with Nurses,Composite Measure
07_2022,OR,H_COMP_2,4,15,81,Oregon,Pacific,Communication with Doctors,Composite Measure
07_2022,OR,H_COMP_3,7,24,69,Oregon,Pacific,Responsiveness of Hospital Staff,Composite Measure
07_2022,OR,H_COMP_5,16,19,65,Oregon,Pacific,Communication about Medicines,Composite Measure
07_2022,OR,H_COMP_6,12,0,88,Oregon,Pacific,Discharge Information,Composite Measure
07_2022,OR,H_COMP_7,5,42,53,Oregon,Pacific,Care Transition,Composite Measure
07_2022,OR,H_HSP_RATING,6,20,74,Oregon,Pacific,Overall Hospital Rating,Global Item
07_2022,OR,H_QUIET_HSP,10,33,57,Oregon,Pacific,Quietness of Hospital Environment,Individual Item
07_2022,OR,H_RECMND,4,22,74,Oregon,Pacific,Willingness to Recommend the Hospital,Global Item
07_2022,PA,H_CLEAN_HSP,10,18,72,Pennsylvania,Mid-Atlantic,Cleanliness of Hospital Environment,Individual Item
07_2022,PA,H_COMP_1,4,15,81,Pennsylvania,Mid-Atlantic,Communication with Nurses,Composite Measure
07_2022,PA,H_COMP_2,5,15,80,Pennsylvania,Mid-Atlantic,Communication with Doctors,Composite Measure
07_2022,PA,H_COMP_3,10,23,67,Pennsylvania,Mid-Atlantic,Responsiveness of Hospital Staff,Composite Measure
07_2022,PA,H_COMP_5,20,18,62,Pennsylvania,Mid-Atlantic,Communication about Medicines,Composite Measure
07_2022,PA,H_COMP_6,12,0,88,Pennsylvania,Mid-Atlantic,Discharge Information,Composite Measure
07_2022,PA,H_COMP_7,6,42,52,Pennsylvania,Mid-Atlantic,Care Transition,Composite Measure
07_2022,PA,H_HSP_RATING,8,20,72,Pennsylvania,Mid-Atlantic,Overall Hospital Rating,Global Item
07_2022,PA,H_QUIET_HSP,11,32,57,Pennsylvania,Mid-Atlantic,Quietness of Hospital Environment,Individual Item
07_2022,PA,H_RECMND,6,24,70,Pennsylvania,Mid-Atlantic,Willingness to Recommend the Hospital,Global Item
07_2022,RI,H_CLEAN_HSP,8,18,74,Rhode Island,New England,Cleanliness of Hospital Environment,Individual Item
07_2022,RI,H_COMP_1,5,16,79,Rhode Island,New England,Communication with Nurses,Composite Measure
07_2022,RI,H_COMP_2,6,15,79,Rhode Island,New England,Communication with Doctors,Composite Measure
07_2022,RI,H_COMP_3,12,24,64,Rhode Island,New England,Responsiveness of Hospital Staff,Composite Measure
